Celan Date,Quarter,Product ID,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit/Sales
26.12.2014,2014-Q4,OFF-BI-10002103,622,US-2014-111171,12/26/2014,12/31/2014,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,5,0.8,"-14.773,00",
26.12.2014,2014-Q4,OFF-SU-10002189,3293,CA-2014-106264,12/26/2014,12/30/2014,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,11.91,3,0,"1.191,00",
26.12.2014,2014-Q4,FUR-FU-10001852,3294,CA-2014-106264,12/26/2014,12/30/2014,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",3.48,2,0,"-279.044,00",
26.12.2014,2014-Q4,OFF-PA-10004569,4816,CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page","18.264,00",3,0.2,"-94.444,00",
26.12.2014,2014-Q4,OFF-AP-10002998,4817,CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,"34.656,00",2,0.2,"1.613.033,00",
26.12.2014,2014-Q4,OFF-AP-10003287,4818,CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,"81.552,00",2,0.2,"-126.890,00",
26.12.2014,2014-Q4,OFF-ST-10001370,4819,CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,"227.136,00",4,0.2,"-42.588,00",
26.12.2014,2014-Q4,OFF-ST-10000563,7344,CA-2014-168473,12/26/2014,1/1/2015,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6,0,"19.188,00",
26.12.2014,2014-Q4,OFF-AR-10002257,8690,CA-2014-101427,12/26/2014,12/30/2014,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear","8.016,00",3,0.2,"-320.681,00",
27.12.2014,2014-Q4,OFF-LA-10004425,1177,CA-2014-120243,12/27/2014,12/30/2014,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Labels,Staple-on labels,11.56,4,0,"888.392,00",
27.12.2014,2014-Q4,FUR-FU-10001473,2967,CA-2014-162866,12/27/2014,12/31/2014,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076,Central,Furniture,Furnishings,DAX Wood Document Frame,"32.952,00",6,0.6,"-197.712,00",
27.12.2014,2014-Q4,OFF-ST-10002562,2968,CA-2014-162866,12/27/2014,12/31/2014,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076,Central,Office Supplies,Storage,Staple magnet,"30.016,00",4,0.2,"42.430,00",
27.12.2014,2014-Q4,FUR-CH-10004886,4553,US-2014-106334,12/27/2014,1/2/2015,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,"23.028,00",
27.12.2014,2014-Q4,OFF-PA-10003657,4554,US-2014-106334,12/27/2014,1/2/2015,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,Xerox 1927,12.84,3,0,"5.778,00",
27.12.2014,2014-Q4,FUR-CH-10004477,6132,CA-2014-163447,12/27/2014,12/31/2014,Standard Class,TB-21190,Thomas Brumley,Home Office,United States,New York City,New York,10011,East,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo","767.214,00",14,0.1,"1.619.674,00",
27.12.2014,2014-Q4,OFF-AP-10001366,7776,CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Appliances,Staple holder,10.98,1,0,"2.829.202,00",
27.12.2014,2014-Q4,OFF-FA-10003485,7777,CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Fasteners,Staples,7.86,3,0,"1.554.534,00",
27.12.2014,2014-Q4,OFF-ST-10004507,7778,CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,"138.915,00",
27.12.2014,2014-Q4,OFF-BI-10002353,7779,CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Binders,GBC VeloBind Cover Sets,"37.056,00",3,0.2,"13.896,00",
27.12.2014,2014-Q4,OFF-PA-10001243,8338,CA-2014-153087,12/27/2014,1/3/2015,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,Office Supplies,Paper,Xerox 1983,23.92,4,0,"1.939.014,00",
27.12.2014,2014-Q4,TEC-AC-10003198,8339,CA-2014-153087,12/27/2014,1/3/2015,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,Technology,Accessories,Enermax Acrylux Wireless Keyboard,"498,00",5,0,184.26,
27.12.2014,2014-Q4,OFF-BI-10001658,8372,CA-2014-165393,12/27/2014,12/30/2014,First Class,NC-18415,Nathan Cano,Consumer,United States,Fort Worth,Texas,76106,Central,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,"4.984,00",1,0.8,"-84.728,00",
27.12.2014,2014-Q4,FUR-FU-10004904,8671,US-2014-159611,12/27/2014,1/1/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat","182.352,00",3,0.2,"-182.352,00",
27.12.2014,2014-Q4,OFF-ST-10002790,8672,US-2014-159611,12/27/2014,1/1/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,0.2,"-25.109,00",
27.12.2014,2014-Q4,OFF-BI-10003650,9232,CA-2014-148383,12/27/2014,12/31/2014,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,"946.764,00",6,0.7,"-6.942.936,00",
28.12.2014,2014-Q4,OFF-AR-10003373,317,CA-2014-164259,12/28/2014,12/30/2014,First Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670","99.136,00",4,0.2,"1.769.449,00",
28.12.2014,2014-Q4,OFF-AP-10002651,6296,CA-2014-141313,12/28/2014,1/1/2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1737.18,6,0,"5.037.822,00",
28.12.2014,2014-Q4,OFF-ST-10000689,6297,CA-2014-141313,12/28/2014,1/1/2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,0,84.51,
28.12.2014,2014-Q4,OFF-PA-10003302,6298,CA-2014-141313,12/28/2014,1/1/2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,Office Supplies,Paper,Xerox 1906,141.76,4,0,"666.272,00",
28.12.2014,2014-Q4,OFF-ST-10001128,9943,CA-2014-143371,12/28/2014,1/3/2015,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",998.82,9,0,"299.646,00",
28.12.2014,2014-Q4,OFF-SU-10002537,9944,CA-2014-143371,12/28/2014,1/3/2015,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Supplies,Acme Box Cutter Scissors,51.15,5,0,"13.299,00",
29.12.2014,2014-Q4,OFF-ST-10002444,757,CA-2014-106803,12/29/2014,1/2/2015,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0,"2.508.639,00",
29.12.2014,2014-Q4,TEC-AC-10001267,758,CA-2014-106803,12/29/2014,1/2/2015,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,4,0,47.92,
29.12.2014,2014-Q4,FUR-FU-10000550,4038,CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,Stacking Trays by OIC,"46.289,00",5,0,"8.217,00",
29.12.2014,2014-Q4,OFF-PA-10000528,4039,CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Paper,Xerox 1981,"46.377,00",4,0,"9.504,00",
29.12.2014,2014-Q4,TEC-MA-10003183,4040,CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,"767.952,00",6,0.2,"287.982,00",
29.12.2014,2014-Q4,OFF-BI-10003305,4041,CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,Avery Hanging File Binders,"14.352,00",3,0.2,"1.732.803,00",
29.12.2014,2014-Q4,TEC-PH-10001425,4042,CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,Mophie Juice Pack Helium for iPhone,"191.976,00",3,0.2,"191.976,00",
29.12.2014,2014-Q4,OFF-LA-10001474,4043,CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Labels,Avery 477,274.77,9,0,"1.263.942,00",
29.12.2014,2014-Q4,FUR-FU-10000672,4044,CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0,"239.904,00",
29.12.2014,2014-Q4,TEC-PH-10004897,4320,CA-2014-152345,12/29/2014,1/3/2015,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105,West,Technology,Phones,Mediabridge Sport Armband iPhone 5s,"23.976,00",3,0.2,"-56.943,00",
29.12.2014,2014-Q4,OFF-ST-10003123,4321,CA-2014-152345,12/29/2014,1/3/2015,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0,"2.920.663,00",
29.12.2014,2014-Q4,FUR-FU-10000193,5678,CA-2014-126802,12/29/2014,1/5/2015,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,"38.976,00",3,0.6,"-506.688,00",
29.12.2014,2014-Q4,FUR-FU-10002111,7204,CA-2014-118276,12/29/2014,1/2/2015,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,"Master Caster Door Stop, Large Brown","8.736,00",3,0.6,"-48.048,00",
29.12.2014,2014-Q4,OFF-LA-10003923,7693,CA-2014-102330,12/29/2014,1/3/2015,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,6,0,44.4,
29.12.2014,2014-Q4,TEC-PH-10001051,7694,CA-2014-102330,12/29/2014,1/3/2015,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,Technology,Phones,HTC One,"319.968,00",4,0.2,"359.964,00",
29.12.2014,2014-Q4,OFF-AP-10003281,9442,CA-2014-165477,12/29/2014,12/31/2014,Second Class,RE-19405,Ricardo Emerson,Consumer,United States,Kent,Ohio,44240,East,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,48.36,5,0.2,"6.045,00",
30.12.2014,2014-Q4,OFF-AR-10003651,306,CA-2014-130960,12/30/2014,1/4/2015,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Taylor,Michigan,48180,Central,Office Supplies,Art,Newell 350,9.84,3,0,"2.423.782,00",
30.12.2014,2014-Q4,OFF-EN-10004955,3305,CA-2014-104738,12/30/2014,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,"12.984,00",3,0.2,"1.887.300,00",
30.12.2014,2014-Q4,TEC-PH-10002468,3306,CA-2014-104738,12/30/2014,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural","217.584,00",2,0.2,"190.386,00",
30.12.2014,2014-Q4,TEC-PH-10000576,3307,CA-2014-104738,12/30/2014,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,Technology,Phones,AT&T 1080 Corded phone,"328.776,00",3,0.2,"287.679,00",
30.12.2014,2014-Q4,OFF-BI-10002160,3308,CA-2014-104738,12/30/2014,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,Office Supplies,Binders,Acco Hanging Data Binders,"2.286,00",3,0.8,"-36.576,00",
30.12.2014,2014-Q4,TEC-AC-10003628,3309,CA-2014-104738,12/30/2014,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,"47.984,00",2,0.2,"143.952,00",
30.12.2014,2014-Q4,OFF-BI-10004600,3724,US-2014-169789,12/30/2014,1/4/2015,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,"551.985,00",5,0.7,"-4.599.875,00",
30.12.2014,2014-Q4,TEC-AC-10004859,6060,CA-2014-138072,12/30/2014,1/3/2015,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack","27.968,00",2,0.2,"6.992,00",
30.12.2014,2014-Q4,TEC-PH-10002170,7359,US-2014-115189,12/30/2014,1/3/2015,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,"251.964,00",6,0.4,"-503.928,00",
30.12.2014,2014-Q4,FUR-TA-10004575,7360,US-2014-115189,12/30/2014,1/3/2015,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,Hon 5100 Series Wood Tables,"523.764,00",3,0.4,"-1.920.468,00",
30.12.2014,2014-Q4,OFF-AP-10004136,8265,CA-2014-131800,12/30/2014,1/4/2015,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,3,0,"30.735,00",
30.12.2014,2014-Q4,OFF-BI-10003429,8266,CA-2014-131800,12/30/2014,1/4/2015,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips","35.448,00",7,0.2,"2.410.572,00",
30.12.2014,2014-Q4,OFF-ST-10002554,8969,CA-2014-166730,12/30/2014,1/1/2015,First Class,DD-13570,Dorothy Dickinson,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Storage,Tennsco Industrial Shelving,"39.128,00",1,0.2,"-88.038,00",
31.12.2014,2014-Q4,FUR-BO-10002613,1546,CA-2014-150245,12/31/2014,1/4/2015,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Watertown,New York,13601,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors","1.573.488,00",7,0.2,"196.686,00",
31.12.2014,2014-Q4,OFF-AR-10000034,2006,CA-2014-111150,12/31/2014,1/4/2015,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203,Central,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",29.68,7,0,"1.407.221,00",
31.12.2014,2014-Q4,TEC-AC-10000290,2007,CA-2014-111150,12/31/2014,1/4/2015,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203,Central,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,47.53,7,0,"161.602,00",
31.12.2014,2014-Q4,FUR-FU-10002501,2342,US-2014-143231,12/31/2014,1/3/2015,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,0,"23.384,00",
31.12.2014,2014-Q4,TEC-AC-10000358,2343,US-2014-143231,12/31/2014,1/3/2015,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,113.97,3,0,"273.528,00",
31.12.2014,2014-Q4,OFF-EN-10004773,4559,CA-2014-127383,12/31/2014,1/5/2015,Standard Class,CM-11815,Candace McMahon,Corporate,United States,El Paso,Texas,79907,Central,Office Supplies,Envelopes,Staple envelope,"49.568,00",2,0.2,"179.684,00",
31.12.2014,2014-Q4,OFF-PA-10003228,7678,CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,Xerox 1917,195.64,4,0,"919.508,00",
31.12.2014,2014-Q4,OFF-PA-10002586,7679,CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,Xerox 1970,14.94,3,0,"-614.155,00",
31.12.2014,2014-Q4,TEC-AC-10002049,7680,CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,"-77.582,00",4,0,"742.632,00",
31.12.2014,2014-Q4,FUR-BO-10000362,7681,CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,2,0,"786.508,00",
31.12.2014,2014-Q4,FUR-CH-10004218,7682,CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,6,0,151.47,
31.12.2014,2014-Q4,TEC-PH-10004908,8603,US-2014-133949,12/31/2014,12/31/2014,Same Day,JL-15175,James Lanier,Home Office,United States,Reno,Nevada,89502,West,Technology,Phones,Panasonic KX TS3282W Corded phone,"475.944,00",7,0.2,"59.493,00",
31.12.2014,2014-Q4,TEC-AC-10003614,8804,CA-2014-157644,12/31/2014,1/1/2015,First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",34.77,3,0,"1.037.960,00",
31.12.2014,2014-Q4,OFF-LA-10003148,8805,CA-2014-157644,12/31/2014,1/1/2015,First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035,East,Office Supplies,Labels,Avery 51,"46.283,00",3,0,"8.694,00",
03.01.2015,2015-Q1,OFF-BI-10004236,3454,CA-2015-153325,03.01.2015,3/2/2015,Second Class,ST-20530,Shui Tom,Consumer,United States,Macon,Georgia,31204,South,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",58.72,4,0,"270.112,00",
03.01.2015,2015-Q1,TEC-PH-10000376,8502,CA-2015-102316,03.01.2015,3/3/2015,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045,West,Technology,Phones,Square Credit Card Reader,"15.984,00",2,0.2,"32.143,00",
03.01.2015,2015-Q1,FUR-CH-10003396,8503,CA-2015-102316,03.01.2015,3/3/2015,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045,West,Furniture,Chairs,Global Deluxe Steno Chair,"184.752,00",3,0.2,"-207.846,00",
03.01.2015,2015-Q1,OFF-AP-10002906,8704,CA-2015-133494,03.01.2015,3/5/2015,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,"3.552,00",2,0.2,"444,00",
03.01.2015,2015-Q1,OFF-AR-10003696,8781,CA-2015-133585,03.01.2015,3/4/2015,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,"55.328,00",2,0.2,"125.797,00",
